iso3,Year,EG.ELC.ACCS.ZS,EN.POP.DNST,SH.XPD.PVTD.PP.CD,SL.IND.EMPL.ZS,SL.TLF.TOTL.FE.ZS,SuicideRatesPer100k
SRB,2007,99.6,84.3994854790761,403.784074891427,29.4538801275384,44.8446683284472,14.28
SRB,2008,99.6,84.0409558655385,453.296729797144,26.2206412916261,44.8949872749393,13.68
SRB,2009,99.6,83.7046306883147,444.79842013002,25.332371914269,44.7911194626087,14.61
SRB,2010,99.7,83.3688085982163,463.504298883758,25.5963514219013,44.502330904104,12.33
SRB,2011,99.7,82.740898696547,475.766889832224,26.7983105676393,44.2336047681538,13.02
SRB,2012,99.8,82.3404642122113,481.475629750001,26.4571409940661,44.2306169959433,13.17
SRB,2013,99.9,81.9409215641436,536.310275921311,25.8564846512602,44.4656090651919,12.89
SRB,2014,99.7,81.5434141321747,556.939651976313,24.6628484112837,44.7250369390286,11.91
SRB,2015,99.9,81.1271781385776,549.904605301689,24.4583152556426,44.6641875303749,11.39
SRB,2016,99.9,80.7034301394923,561.782610550905,24.4254908894122,45.1627526521845,10.38
SRB,2017,100.0,80.275074319689,576.407076052343,25.2983195850011,45.4527343113601,10.57
SRB,2018,100.0,79.8376857992225,602.236730692104,26.9044565311354,45.4054514216726,9.87
SRB,2019,99.8,79.4104161902584,680.79174433705,27.4283249776839,45.6680264553124,10.05
SRB,2020,100.0,82.0445475086217,665.833866709496,27.9473737093142,45.6715915850475,9.68
SRB,2021,100.0,81.2739445831847,839.061804853728,28.0653839093503,46.0268910759741,9.37
SSD,2011,2.8,76.22992960369365,216.074247325956,15.9445097558493,50.2305475833708,9.36
SSD,2012,3.3,17.0212523539,216.074247325956,15.0721818460181,50.2481354703091,9.37
SSD,2013,3.8,17.6701137784248,216.074247325956,15.6852669633754,50.2118716059327,9.61
SSD,2014,4.3,17.7789834317092,216.074247325956,15.750978818281,50.0451532784096,9.85
SSD,2015,4.8,17.5772015887836,216.074247325956,14.84860465253,49.9668480431342,10.49
STP,2000,52.9,150.01875,78.9265796978948,18.4410424214094,47.6766868403941,1.43
STP,2002,52.5,156.16875,80.9647300381341,18.9321235386494,48.1362591031046,1.44
STP,2003,53.6,160.222916666667,79.3302435883158,19.3584379358438,48.1685408986981,1.4
STP,2004,54.7,164.276041666667,85.1445704942514,19.5586162021473,48.1784690953745,1.39
STP,2005,55.8,168.373958333333,84.0730981425463,19.928844519966,48.1614548680417,1.32
STP,2006,56.9,172.539583333333,77.7680863752193,20.3686396677051,48.1175350527956,1.37
STP,2007,58.0,176.770833333333,70.9486855198768,20.5895668796217,48.0336248046297,1.35
STP,2008,59.1,181.034375,57.9613539004904,20.9532637330471,47.9245750123783,1.32
STP,2009,56.9,185.263541666667,51.8533820999218,21.2059298679084,47.8345027824825,1.31
STP,2010,61.4,189.377083333333,48.0818332428111,21.1124457174536,47.8149404433225,1.3
STP,2011,62.6,193.384375,44.686763922437,21.1935730680949,47.8709029842103,1.25
STP,2012,57.9,197.332291666667,39.1152891300773,21.3757169753492,47.8283898305085,1.28
STP,2013,65.0,201.195833333333,43.742070616241,21.568544282321,47.7095552750761,1.27
STP,2014,68.6,204.965625,43.2443808289007,21.8300008228421,47.6789097799155,1.28
STP,2015,67.3,208.636458333333,35.3987431250735,21.8501180330493,47.7732069397246,1.29
STP,2016,69.4,212.176041666667,39.430457580103,22.3639687293376,48.0188281579317,1.28
STP,2017,74.3,215.59375,40.6716235096556,22.3714577579358,48.3887662158432,1.29
STP,2018,71.0,218.944791666667,38.9429310788703,22.3814651171425,48.8543926247288,1.27
STP,2019,75.1,222.283333333333,37.7824812288199,22.424308827289,49.3973496703736,1.3
STP,2020,76.8,226.494791666667,37.247679077857,22.7566456160963,49.3666688772465,1.24
STP,2021,78.5,231.209375,40.971412673638,22.9031687024252,49.6703367046473,1.25
SUR,2000,95.4,2.96959751627976,181.54878568025,21.1847221163376,35.1406395117421,24.23
SUR,2001,95.3,3.03138274876811,165.799354877313,21.7334955181951,35.3361363246042,25.72
SUR,2002,95.2,3.09362901858672,224.861138863282,22.4791897604671,35.5379829991628,25.95
SUR,2003,95.1,3.15507781842867,230.281176645741,23.0899462566687,35.7450838524479,26.05
SUR,2004,95.0,3.20186064698116,271.808661504803,24.1001545205134,36.0271493729271,25.05
SUR,2005,94.9,3.23544160927946,287.962872383279,24.0990963299932,36.3768714161405,25.0
SUR,2006,91.0,3.27085426043039,307.318835658767,23.6642090751064,36.7220278767668,25.02
SUR,2007,94.7,3.30835404003586,312.299485527807,23.6797324086148,37.0672498749508,25.1
SUR,2008,94.7,3.34716216882178,323.257803610683,23.9309665031423,37.4112379161494,25.37
SUR,2009,94.6,3.3865559396218,335.603430339365,24.1841171472837,37.7538193282848,24.58
SUR,2010,91.2,3.42614907791599,335.902247637359,24.4355117795821,38.0992634336843,26.08
SUR,2011,94.6,3.46568614410245,363.015045888967,24.7372123928395,38.4450815525092,25.52
SUR,2012,94.6,3.50533535450438,398.886659902355,24.9888882644746,38.7899019207384,26.09
SUR,2013,94.6,3.54512786029273,444.31079077045,25.1906079377127,39.1291820073635,25.82
SUR,2014,94.6,3.58470853811854,464.57223427786,26.191353799168,39.4626644927343,25.91
SUR,2015,95.0,3.62367242275927,434.467223369176,27.1606959124497,39.79050321752,27.39
SUR,2016,95.8,3.66186375836012,318.487325261286,25.5612586886059,40.1270815630271,27.58
SUR,2017,96.6,3.69897103321145,385.165788639213,25.7674502630806,40.3119318725481,26.82
SUR,2018,97.4,3.73510639152873,381.141788225814,25.8745158791634,40.7206448950575,27.3
SUR,2019,97.9,3.77407650640365,454.588439001406,25.8704821768257,40.8378101044245,26.94
SUR,2020,98.4,3.81487831013121,364.090997010053,26.2485609341593,40.8074795649981,28.97
SUR,2021,98.8,3.84963678669192,340.645935646261,26.4807151797526,41.0602558929146,22.48
SVK,2000,100.0,112.031600831601,75.3465303465691,37.2577007119194,45.8720172956091,12.71
SVK,2001,100.0,111.826756756757,78.3793823073983,37.5990409411685,45.7785509369468,12.41
SVK,2002,100.0,111.786112266112,88.4279775973249,38.4088505121781,45.5904749983545,12.82
SVK,2003,100.0,111.689336936188,100.426067365215,38.3328012634875,45.6118422609756,13.13
SVK,2004,100.0,111.689812889813,206.52492795944,39.0786794521501,45.3840926019154,11.99
SVK,2005,99.9,111.700769230769,272.603936422518,38.823096898643,44.6987406482476,11.71
SVK,2006,99.9,111.705904365904,393.011560454256,38.8140080800785,44.4272529879321,12.44
SVK,2007,100.0,111.738503118503,476.697821294606,39.3757062062927,44.4703679200386,11.93
SVK,2008,100.0,111.834365904366,417.417202581863,40.1243211999039,44.4871573590247,10.64
SVK,2009,100.0,112.006778956124,520.623984773219,37.9266159480536,44.2023002759927,10.66
SVK,2010,100.0,112.108876920838,564.837892561201,37.0610758006483,44.5268289554106,11.26
SVK,2011,100.0,112.260522375645,535.145222923256,37.4947217596349,44.1770390802371,9.98
SVK,2012,100.0,112.451734320413,587.772224901705,37.5408235875629,44.3016888302636,10.31
SVK,2013,100.0,112.572637664282,560.696516619442,35.8190885516464,44.531145840776,10.01
SVK,2014,100.0,112.700686356073,413.189338906071,36.1455003993661,44.9969395615352,10.11
SVK,2015,100.0,112.803148787488,432.249355551972,36.206775526316,45.0333428412505,8.88
SVK,2016,100.0,112.953369384359,422.865062239808,36.468117939712,45.2212082179686,7.42
SVK,2017,100.0,113.128785357737,427.082025810947,37.1569444158493,45.3869689077176,7.14
SVK,2018,100.0,113.285586522463,434.956049129474,36.5037484653835,45.1659887263947,7.99
SVK,2019,100.0,113.43899750416,497.905500496495,36.0961341001597,45.2210469821035,7.11
SVK,2020,100.0,113.536335274542,492.167839103317,36.5549536947828,45.3828800527468,7.03
SVK,2021,100.0,113.295486688852,592.711029196451,36.4815871113483,46.832407760377,7.59
SVN,2000,100.0,98.7549652432969,402.195149709492,37.6631320688706,46.0693491908916,25.71
SVN,2001,100.0,98.9106256206554,439.899010757595,38.645012736321,45.6305354697104,24.51
SVN,2002,100.0,99.0332671300894,447.755295358517,38.7886211648404,45.8589177658434,22.88
SVN,2003,100.0,99.0929990069513,479.498874030161,37.1429491908033,45.8214739148113,23.23
SVN,2004,100.0,99.156504468719,506.351909832281,36.3832754085546,46.0473054675637,22.28
SVN,2005,100.0,99.3284011916584,530.569013191278,37.1152819642479,45.7919011759527,20.93
SVN,2006,100.0,99.6458788480636,569.582284738993,35.525626799985,45.9500237485212,21.35
SVN,2007,100.0,100.204667328699,618.833479540697,35.3138952274505,45.588150588669,17.26
SVN,2008,100.0,100.332370372576,650.909654182192,35.1800378836928,45.6811637689773,15.58
SVN,2009,100.0,101.245371243634,660.528413360707,33.2241656201086,45.614526608689,16.53
SVN,2010,100.0,101.685826607499,659.052171583058,32.6356512969045,45.4732817701569,15.51
SVN,2011,100.0,101.898292465005,685.839096766293,31.7206926181709,45.7644391897834,15.62
SVN,2012,100.0,102.114049151928,738.384991606381,31.0120774824257,45.9948000616842,15.85
SVN,2013,100.0,102.281678252234,778.40744115063,31.073884567929,45.7799238002083,16.25
SVN,2014,100.0,102.382323733863,773.94327727994,31.0153608726074,46.0988697788698,14.4
SVN,2015,100.0,102.446109241111,770.192222786062,32.0492083058855,46.0610287638158,14.85
SVN,2016,100.0,102.52417833383,796.231325469826,33.203191012657,46.483126536955,14.1
SVN,2017,100.0,102.610871929328,842.891173572328,33.2926969162904,46.2984070176804,13.89
SVN,2018,100.0,102.992292564709,893.017817338316,33.4064820551637,45.9933143231475,12.53
SVN,2019,100.0,103.711934605987,1006.43014421133,34.1215209578654,45.9039168668157,13.65
SVN,2020,100.0,104.408881428657,1081.56167448292,34.0736833621209,45.9634392860432,11.97
SVN,2021,100.0,104.689964442502,1169.32238915685,30.0373879014837,45.7936298900004,13.2
SWE,2000,100.0,21.7806145583158,337.345563099005,24.3735375863302,47.7810124322326,11.98
SWE,2001,100.0,21.8391676529442,422.722347936974,23.7475533495879,47.6010393002408,12.75
SWE,2002,100.0,21.9103563929565,443.294707839071,22.9686597352533,47.7019703761131,12.74
SWE,2003,100.0,21.9920351490414,447.295461365367,22.5941867933663,47.7350795987052,11.82
SWE,2004,100.0,22.0786999155742,477.402201088933,22.365305188846,47.6103633932578,11.96
SWE,2005,100.0,22.1671788927031,495.243379540873,22.0420446944542,47.4762965438503,12.71
SWE,2006,100.0,22.2922170365422,537.96300449243,21.9131965241043,47.4454740160229,12.27
SWE,2007,100.0,22.4581399750626,574.188969323288,21.645743396424,47.4807522908728,12.0
SWE,2008,100.0,22.6337796193202,607.950299035042,21.3243106454624,47.408236327275,12.35
SWE,2009,100.0,22.8274214371936,620.520011852307,20.1597666073885,47.3844278399637,13.02
SWE,2010,100.0,23.0228627359425,617.525368845111,19.9027832500321,47.1475032574387,11.85
SWE,2011,100.0,23.1973780115221,723.655260246703,19.9243290461797,47.294695509605,11.79
SWE,2012,100.0,23.3696200002111,772.761351249651,19.6432947465808,47.4222469749494,12.15
SWE,2013,100.0,23.5684835040631,810.798440243438,19.1595026205861,47.4674108067144,12.96
SWE,2014,100.0,23.8034986523533,829.444564023919,18.6045586378898,47.4947355297684,12.3
SWE,2015,100.0,24.0582617728817,855.424876800005,18.2878779282714,47.6282715568101,12.4
SWE,2016,100.0,24.362449750883,867.607249810822,18.1994641845579,47.5221826165909,11.51
SWE,2017,100.0,24.6929419766692,862.187777700085,18.1651582664552,47.4665304768724,11.96
SWE,2018,100.0,24.9814588688378,895.827523613507,18.1788209466642,47.4983096624344,12.5
SWE,2019,100.0,25.2378879395011,926.584495586823,18.4205700552083,47.4352661367012,12.53
SWE,2020,100.0,25.4209438224317,905.846984383246,18.3128038564985,47.1515158165803,11.39
SWE,2021,100.0,25.5740792575133,982.944838767488,18.1450136411224,47.2323542656069,11.74
SWZ,2000,20.4,60.5473255813953,91.4400098795446,26.2450268101573,44.2674423389177,19.01
