iso3,Year,SL.TLF.TOTL.FE.ZS,SP.POP.TOTL.FE.ZS,EN.POP.DNST,SE.COM.DURS,SL.IND.EMPL.ZS,SH.XPD.OOPC.CH.ZS,NY.GDP.MKTP.CD,SP.URB.TOTL.IN.ZS,SL.TLF.TOTL.IN,SH.XPD.EHEX.PP.CD,GC.XPN.COMP.ZS,NV.IND.MANF.ZS,EG.ELC.ACCS.ZS,SL.AGR.EMPL.ZS,MS.MIL.TOTL.P1,SP.POP.1564.TO.ZS,MS.MIL.TOTL.TF.ZS,SE.XPD.TOTL.GD.ZS,IT.MLT.MAIN.P2,DT.TDS.DPPG.GN.ZS,SuicideRatesPer100k
TCD,2009,42.6809251165291,50.0384781826224,9.44548443456163,10.0,5.45593061565715,65.01296997,9290728318.98821,21.934,3946011.0,5.76569384833594,24.3289207281494,0.996386264153007,6.3,74.7359586034442,35030.0,49.0263565660748,0.887731939926168,2.31173992156982,0.49,0.726036455816559,11.79
TCD,2010,42.4598700850444,50.0040162191905,9.77809323379924,10.0,5.88035887253365,67.58454132,10668103554.1192,21.985,4047417.0,4.27459588964567,24.3289207281494,0.97274801413543,6.4,73.5361417463754,34850.0,49.0077908154874,0.86104298123964,1.98194003105164,0.416,0.598659082868161,11.86
TCD,2011,42.2372073906178,49.9721795308929,10.1294448856417,10.0,6.1561407142826,60.77016068,12172308851.0395,22.054,4160410.0,8.69703243790327,24.3289207281494,1.7263965379261,9.0,73.3922917322573,34850.0,49.0667735946939,0.837657826993013,2.25789999961853,0.25,0.630068791312676,11.75
TCD,2012,42.0144988003371,49.9424418957599,10.4915803684879,10.0,6.5635419162863,59.42821884,12367362757.1342,22.142,4278285.0,7.01910880427035,24.3289207281494,2.05883992187659,7.8,72.4834567043982,34850.0,49.159389775095,0.814578738910568,2.20615005493164,0.211,0.658785907260403,11.58
TCD,2013,41.7924364665369,49.9150468772369,10.8728391041931,10.0,6.94922056665266,58.6379509,12953534866.4286,22.248,4404608.0,4.94431362400578,24.3289207281494,2.72024287928905,8.1,71.7995053232417,34850.0,49.2853284505433,0.791216834733079,2.85070991516113,0.229,0.944066514245915,11.39
TCD,2014,41.5743467870654,49.8920583093042,11.2680098475222,10.0,7.3878185834731,55.72120285,13940767218.5849,22.372,4536040.0,7.54045453573536,24.3289207281494,2.68799114850372,8.4,71.0025477998995,39850.0,49.4190350426222,0.878519589774341,2.32031226158142,0.166,4.40905958394378,11.19
TCD,2015,41.3634267936935,49.8731363953232,11.6324817344346,10.0,7.79781253963796,56.72420502,10950392256.9543,22.515,4641540.0,13.5350405887043,24.3289207281494,2.77829008341057,7.7,70.5581611600141,39850.0,49.4139321327334,0.858551256694976,2.3428316116333,0.116,0.943741368788498,10.9
TCD,2016,41.1524090155762,49.856460501414,12.0033791296061,10.0,8.08390966834337,55.14606857,10097778098.1707,22.677,4749824.0,17.3912432033355,24.3289207281494,2.95510632352941,9.2,71.0231394978237,39850.0,49.4357231441935,0.83897845478064,2.38847589492798,0.0882,1.62819598506151,10.77
TCD,2017,40.9408802370129,49.843340731301,12.4068924714104,10.0,8.43191619625611,59.87926483,10000394381.0177,22.858,4877709.0,14.236924596406,24.3289207281494,2.92570955431278,10.9,71.1369612600914,35000.0,49.5536991897526,0.717549980943923,2.45481991767883,0.0555,1.68329470468667,10.8
TCD,2018,40.7314028408989,49.8341320918457,12.830790184244,10.0,8.92529873767925,64.376091,11239167898.3395,23.059,5014610.0,13.4146770777481,24.3289207281494,2.87390376942491,10.1,70.385283964682,32850.0,49.7052074391838,0.655085839177922,2.25947499275208,0.0559,1.59191660151419,10.96
TCD,2019,40.7585195682289,49.8279585475124,13.2506535895807,10.0,9.08982849446379,63.69689178,11314951091.7283,23.279,5188027.0,13.4032757059092,24.3289207281494,2.85401019404934,8.4,69.9603612423288,45000.0,49.8294508859726,0.86738176189137,2.37245798110962,0.0391,1.18861351076231,10.98
TCD,2020,40.7463601014116,49.8264728184485,13.6790652795426,10.0,9.36791412214798,69.76126099,10715396042.3343,23.52,5320890.0,14.8172834041591,24.3289207281494,3.19150040080212,10.9,69.9363656022821,45000.0,49.9863654933715,0.845723177889413,2.73960399627686,0.031,1.75466974633521,11.22
TCD,2021,40.8449857755891,49.8285756658216,14.1584124841169,10.0,9.45768203280375,69.48040771,11779981332.8631,23.781,5540827.0,9.64992624490701,24.3289207281494,12.0471061163549,11.3,69.8369234948846,34600.0,50.2705463880168,0.928209783292858,2.8881299495697,0.0297,2.74735388880416,10.68
TGO,2000,47.6520029502658,50.1404270320286,94.5033462033462,10.0,7.46398955059587,79.00323486,2106848752.27753,32.907,1727302.0,1.96243276862145,24.3289207281494,12.0471061163549,17.0,57.1973170840749,7800.0,54.5813731089264,0.451571294423326,2.77644991874695,0.832,0.701630680011021,14.95
TGO,2001,47.7151793170354,50.1180888554211,97.0285346571061,10.0,7.69755392102773,77.67759705,2093498674.49678,33.356,1777076.0,2.31397406286287,24.3289207281494,12.0471061163549,19.6,56.784059988684,10300.0,54.7747633201462,0.579603798599497,2.66750001907349,0.917,0.903038711529987,15.16
TGO,2002,47.7563477578814,50.0954136073659,99.5270086412944,10.0,7.91843327737678,76.77102661,2410199032.43102,33.809,1825684.0,2.64283683531704,24.3289207281494,12.0471061163549,21.3,56.0399094566198,10300.0,54.9246680405119,0.564172113027227,2.4695200920105,0.945,0.10921129551203,15.32
TGO,2003,47.7937576988914,50.0727193544431,102.08065820923,10.0,8.10858393578446,74.95979309,2987984050.99318,34.265,1875270.0,3.3000440332098,24.3289207281494,12.0471061163549,23.0,54.8371313162953,9300.0,55.0640727362913,0.495928586283575,2.35524988174438,1.1,0.111539864565534,15.62
TGO,2004,47.8392471938157,50.0506801710803,104.734473248759,10.0,8.52732749746988,72.31853485,3191561508.69088,34.724,1927083.0,4.13245339421845,34.8006515186108,12.0471061163549,24.8,54.4074969508767,8750.0,55.2135536367192,0.454054132593147,2.20198011398315,1.16,0.137652525293981,15.51
TGO,2005,47.8765627399164,50.0295570413256,107.457823129252,10.0,8.96748782387543,70.53235626,3221910408.46516,35.185,1979856.0,4.84433379933459,30.7689270057877,12.0471061163549,26.5,54.4723082095695,9750.0,55.3413123942298,0.492460057701166,2.23748993873596,1.08,0.26016268324381,15.72
TGO,2006,47.9267503946046,50.0076281026288,110.510535024821,10.0,9.05293306286371,68.180336,3320907721.74508,35.649,2039383.0,6.0599913862667,29.7614473985319,12.0471061163549,27.9,53.747031711915,9750.0,55.4925712506022,0.478085773981641,2.43237996101379,1.37,0.524858714595197,15.78
TGO,2007,47.9649841053026,49.9846000804092,113.777238462953,10.0,11.2519062227418,67.00376129,3759964943.38078,36.116,2102588.0,5.08977306168721,30.6770697635586,19.0979961405525,30.0,50.9019820760669,9750.0,55.6235480768361,0.463714241686912,2.48604011535645,1.61,0.1425985346362,15.71
TGO,2008,47.9728350663516,49.9614998841228,117.095274866703,10.0,13.2969936442944,66.34605408,4578849657.99813,36.587,2165586.0,5.79461803126522,35.2457348624324,16.180297660487,31.8,47.458386170229,9750.0,55.6972948801126,0.450224558156545,2.38472008705139,2.21,4.19316683751635,16.21
TGO,2009,47.9558946205958,49.9389868380988,120.46083838941,10.0,16.662186280596,65.38478851,4721890900.22635,37.058,2228481.0,6.17441263245514,40.290503549902,15.1065871926745,33.7,43.1056096281187,9300.0,55.7222137725507,0.417324626056942,2.76807999610901,2.73,1.11917839456516,16.45
TGO,2010,47.9038708958696,49.9173572131973,123.783599926457,10.0,17.9218266028715,62.2700119,4746389531.6959,37.533,2289005.0,3.90280417482561,34.3330605821714,14.5951913918878,30.8,39.8398169029149,9300.0,55.6788992052093,0.406290069265904,2.95977997779846,0.891,0.75980183269875,16.51
TGO,2011,47.8534500509675,49.8961898794096,127.164441993013,10.0,18.6823551266871,62.1470108,5422442166.44146,38.032,2350516.0,5.94910723279484,37.9028170034036,14.2323456631616,39.7,37.0462129287865,9300.0,55.6281567746803,0.395657804499097,3.07750010490417,0.871,0.26583834051111,16.5
TGO,2012,47.8206631881271,49.875914271422,130.55223386652,10.0,18.7186641781321,59.24895859,5413544658.41535,38.546,2412890.0,7.73569540030758,34.8036280640838,11.9565612510716,39.1,36.914719185349,9300.0,55.5980957466944,0.385429920137263,3.37651991844177,0.867,0.427273723418286,16.44
TGO,2013,47.8101836073094,49.8564534588293,133.948189005332,10.0,18.7356815312735,57.86953354,6021732977.26584,39.061,2476372.0,13.315670564449,34.2339480232591,14.5480609279658,41.0,36.8133166553459,9300.0,55.6021652495483,0.375549392417617,3.17475008964539,0.858,0.821540748696126,16.41
TGO,2014,47.8192974821947,49.8371819366899,137.386468100754,10.0,18.7818630367866,57.30480576,6393318261.82712,39.579,2541658.0,13.0320644273252,39.3107394518474,16.1808840672593,45.7,36.6938752207294,9300.0,55.6405425502651,0.365902887013123,3.4237699508667,0.713,0.74460338078771,16.38
TGO,2015,47.842932226154,49.8183395022129,140.893454679169,10.0,18.8255338295532,66.80448914,5755461035.38026,40.1,2608912.0,13.8697916013313,39.0295331269248,14.8853305305729,44.7,36.4993182235952,9300.0,55.6964323825485,0.356470436718448,3.71097993850708,0.688,0.746548723945655,16.28
TGO,2016,47.8770337314922,49.7996510691257,144.480400808972,10.0,19.0216165840272,63.23613739,6071170959.12093,40.628,2678328.0,18.9188079766349,37.3072330276234,13.4096019522988,46.8,35.2372483394502,9300.0,55.7632202124407,0.347231556403846,3.6624801158905,0.43,1.07305655045067,16.44
TGO,2017,47.9221443258179,49.7813864473002,148.136422136422,10.0,19.3320898440525,61.4656601,6387422517.69225,41.162,2749806.0,18.7484251937409,45.1234847318801,13.0099490414948,48.0,33.7922808709059,10000.0,55.8493557173734,0.363662018338748,3.76526999473572,0.448,1.17355907933344,16.15
TGO,2018,47.9804382686465,49.7632155463212,151.843684500827,10.0,19.6782101465401,64.66403961,7029300383.08031,41.702,2823063.0,11.777190719158,37.6299140755145,13.2525356008606,50.0,32.7026188973563,9550.0,55.9551727870637,0.338285047127889,4.09162998199463,0.456,1.16463586858228,16.0
TGO,2019,48.0471962231427,49.7445370874959,155.599705828277,10.0,19.915966652964,66.20977783,6992700101.37188,42.248,2897859.0,11.293274246715,39.678734439215,12.6335456786508,52.5,31.6801773097986,10000.0,56.0742451791714,0.345082352177935,4.20166826248169,0.515,1.23003544117429,15.86
TGO,2020,48.0237899826192,49.7284053316133,159.399154256297,10.0,20.090466893354,64.32513428,7400284167.78479,42.8,2949813.0,19.5139448055083,38.7866015472772,12.9535861016551,54.1,31.6766228097092,10000.0,56.2246787540613,0.339004540287808,4.09133672714233,0.536,1.15875059981988,15.53
TGO,2021,48.0790507038483,49.7141426379748,163.235502849789,10.0,20.0984649082288,69.00460052,8342243645.94438,43.358,3047816.0,20.5326906014122,39.9068477015922,12.6000047556977,55.7,31.4906633027569,34600.0,56.422234082496,0.928209783292858,4.23118162155151,0.614,1.2910621166768,15.17
THA,2000,45.6035221669388,50.4469588486279,123.329513202451,9.0,20.140519528935,34.18558884,126392224253.794,31.386,35043427.0,0.0178617714676246,44.6026982674444,28.375445282081,82.1,51.6509528836758,416600.0,69.5009198462127,1.18881067196995,5.25345993041992,8.87,3.71597479858832,11.02
THA,2001,45.3485978390585,50.4730732163937,124.58873925894,9.0,19.4515580259119,33.98860931,120296476180.402,32.548,35675006.0,0.0464923026854989,35.801943061783,27.8267674786216,90.4,47.574531249964,410000.0,69.7451050426173,1.1492639973207,4.81787014007568,9.5,4.39740651016622,10.99
THA,2002,45.4347728167866,50.4942385400952,125.793100275989,9.0,19.8304157564669,27.89708328,134300904400.022,33.734,36099014.0,0.57312321263351,26.4828050137925,28.5150317752876,91.0,46.1314975226747,419000.0,69.9502025446829,1.16069652207121,3.86491990089417,10.2,5.87872388029429,11.23
THA,2003,45.5211623935726,50.5141828736148,126.970905674411,9.0,19.7517904082324,27.1678009,152280615245.887,34.941,36508323.0,0.520113961384033,35.1784888112709,29.5805029456399,91.6,44.9026278089641,427200.0,70.1129836928565,1.17014413398282,3.72561001777649,10.2,5.01068156402465,10.89
THA,2004,45.3930380500467,50.5327533993361,128.1137759596,9.0,20.0082213532031,26.40885162,172895685154.658,36.169,37027471.0,0.536623679540735,33.2243954274973,29.4189680545022,92.2,44.3377506951283,419000.0,70.2454997320405,1.13159227104654,4.03088998794556,10.4,2.96597579341677,10.27
THA,2005,45.6708634468752,50.5501934269802,129.220419268336,9.0,20.234589094905,27.58306313,189318408468.595,37.411,37547753.0,0.183871799881997,34.5815564201114,29.6150680597619,92.8,43.860418538236,421000.0,70.3747879754676,1.12123886614467,3.93859004974365,10.7,1.722673112927,8.8
THA,2006,45.3459503783911,50.5664662796531,130.297494568302,9.0,20.4868391295951,17.65686226,221758296021.621,38.673,37763306.0,0.189049326729273,39.9548923238634,30.1680799710117,99.1,43.3911485081394,420000.0,70.5350660599038,1.11219075999331,4.05038022994995,10.6,1.48092802120311,8.75
THA,2007,45.4699750290768,50.5813667393148,131.344113214195,9.0,20.7486258994744,14.81379414,262942621455.053,39.95,38462735.0,0.1998342224413,37.2421283228198,30.5874496669954,94.1,42.8557822722615,420000.0,70.7280542723405,1.09196602893684,3.60314989089966,10.5,0.812521780511227,8.76
THA,2008,45.5107842159031,50.5951375506268,132.356926148486,9.0,20.7271984062717,14.7017622,291382982430.951,41.242,38956147.0,0.540955464270859,35.2980252430702,30.5547305435118,94.8,41.3775324803756,421000.0,70.9258780233115,1.08070236001522,3.50850009918213,10.9,0.968714707433631,8.51
THA,2009,45.4015762426191,50.6090434855114,133.338057116013,9.0,20.6007232703787,15.90248966,281710630187.319,42.543,39417409.0,0.309643199219072,36.0209883287346,29.4621400654976,99.0,39.8559351549558,419560.0,71.1044217149816,1.06440278710354,3.86193990707397,10.6,0.380392818249042,8.2
THA,2010,45.4705491707916,50.6316681147925,134.235250249564,9.0,20.6443980692324,14.4973793,341104766329.17,43.856,39244294.0,0.57140205114685,40.1086032835904,30.9304788194459,99.7,38.244491873781,419560.0,71.281402493072,1.06909809614616,3.5084400177002,9.97,0.307707215316008,8.16
THA,2011,46.0053145562825,50.6652449987543,135.072536162383,9.0,19.4406411028036,13.00871277,370818739623.622,44.698,40584009.0,0.90586974922945,36.7873192903491,28.9958809244545,99.3,41.0084567836392,474550.0,71.4681993799836,1.16930291435723,4.80555009841919,9.65,0.401095559166203,8.33
THA,2012,45.7716350108206,50.7031112260945,135.912031944254,9.0,19.8224253691694,13.42186832,397558325278.579,45.445,40844641.0,0.671753609806321,29.5935439499173,27.9727873518431,99.1,42.1429819432096,453550.0,71.6211926251962,1.11042719166022,3.59691834449768,9.18,0.297431109881328,8.46
THA,2013,45.2610438548394,50.7433898562555,136.712626984282,9.0,21.2596437361553,12.54023266,420333654592.547,46.193,39678084.0,1.61591744783965,27.8641037266053,27.5886907461759,99.4,39.300538225545,453550.0,71.6876647113235,1.14307434804564,3.82439851760864,8.67,0.590562903832052,8.61
THA,2014,45.1633466406612,50.7857462918866,137.439305917125,9.0,23.5536900975609,12.85608101,407339040197.651,46.943,39964948.0,1.88416573792641,27.3225266393764,27.5735009565918,99.5,33.4930313939608,453550.0,71.6555591067219,1.1348694861307,3.91917753219604,8.1,0.531580752563027,9.41
THA,2015,45.2597832615223,50.8304875214406,138.07433106931,9.0,23.7199809001848,11.91061687,401296238228.084,47.694,40014953.0,1.65540675892753,28.0359210456317,27.3740711959416,99.6,32.3344998822289,454550.0,71.5683231839936,1.13595035335916,3.86397624015808,7.53,0.560584745981273,9.97
THA,2016,45.2534179250017,50.8769402968319,138.698821664155,9.0,23.7258924783167,10.8130331,413366349747.508,48.448,39822992.0,0.561350768838407,27.4766607936583,27.1442393688371,99.9,31.2290619754906,454550.0,71.4840033899878,1.14142603850559,3.76761746406555,6.64,0.20241211333129,10.7
THA,2017,45.1985078677574,50.9251950110811,139.286709467791,9.0,22.9001980712186,11.83790398,456356813536.764,49.2,39720340.0,0.558345203620932,26.8998504666466,27.0148154805347,99.9,31.5296824275222,455000.0,71.3970271044959,1.14550882494964,3.46532154083252,14.0,0.194592914965946,10.97
THA,2018,45.2244518811746,50.9762388457376,139.709289670966,9.0,22.8486645321953,10.11109638,506754208404.485,49.949,40193292.0,1.03505802008241,25.9179305154831,26.7128343918527,99.8,32.1983118299592,454850.0,71.2751569841428,1.13165649631287,3.19769406318665,8.49,0.346066707808457,11.49
THA,2019,45.3368307376041,51.0312906591011,139.995441288731,9.0,22.8893487918824,8.66960335,543976691793.886,50.692,39952678.0,0.807216695288356,25.8417676362012,25.6215964143658,99.9,31.4905868795142,455000.0,71.119813854904,1.13884731331402,3.02221417427063,7.57,0.438784655361775,12.22
THA,2020,45.4897714485367,51.0892383397479,140.228785061364,9.0,22.6027550040093,10.54276752,500461898480.246,51.43,40252816.0,0.613122733946133,23.0320903768343,25.5553325712421,100.0,31.3894703007859,455000.0,70.9348809059768,1.13035569983476,3.15314173698425,6.98,1.39580055087676,14.25
THA,2021,45.6435884456132,51.1467483552853,140.396821233534,9.0,22.272544991857,9.04449558,506256494297.34,52.163,40439671.0,0.859211058591282,20.0525292185822,27.1675994932487,100.0,31.8973203892828,34600.0,70.7171395974968,0.928209783292858,2.98212432861328,6.46,0.250878913824323,15.38
TJK,2000,36.7401723191225,52.1439487902036,44.903793941126,9.0,15.2134777135259,79.15172577,860541842.263697,26.501,1622687.0,0.0389534930371875,21.5893253335833,12.0471061163549,98.5,61.2169187662103,7200.0,54.1084187234292,0.443708490916609,2.32871007919312,3.48,2.51805337840459,5.06
TJK,2001,36.7567715869496,52.0801881955752,45.780058588168,9.0,15.9030237532812,76.52173615,1080772551.29433,26.503,1676638.0,2.22967364450387,16.8304612713862,12.0471061163549,98.6,59.8930073691438,7200.0,54.8860009329871,0.429430801401376,2.37659001350403,3.54,3.13811087095739,4.71
TJK,2002,36.7710661703582,52.0178686335759,46.6681123178051,9.0,16.7229226168152,78.16711426,1221106220.2868,26.505,1732256.0,1.9413837989179,24.3289207281494,12.0471061163549,99.0,58.4462058486955,7200.0,55.6748895267044,0.415642953466462,2.77578997612,3.64,2.82411406022382,4.49
TJK,2003,36.7897210239837,51.9594880346789,47.5748428122321,9.0,17.5011150596143,73.30263519,1555318261.4172,26.507,1788505.0,6.18359330781487,11.1189882939213,12.0471061163549,100.0,57.0351684277921,7200.0,56.4297466049417,0.402570862256466,2.42078995704651,3.68,2.58283229226279,4.23
TJK,2004,36.8739782508193,51.9020267295148,48.517769362675,9.0,17.9894653161579,71.73569489,2076176869.41089,26.508,1855886.0,6.38209919463379,9.33035008716205,12.0471061163549,98.5,55.7078710479562,12000.0,57.1179359422691,0.646591439344874,2.77203011512756,4.03,2.77074732089718,4.17
TJK,2005,36.7668164637485,51.8480025185134,49.4764218348099,9.0,17.3530086465019,66.09986115,2312352020.6689,26.51,1890335.0,11.6120374738952,24.3289207281494,12.0471061163549,99.3,55.2353411051295,13000.0,57.7713653238951,0.68770879235691,3.51213002204895,4.05,1.72031030617714,4.17
TJK,2006,36.6519490362572,51.7964051917608,50.425593026579,9.0,16.8778513968822,68.79291534,2830213848.6203,26.512,1921052.0,10.0380113190922,24.3289207281494,12.0471061163549,98.6,54.8606879356021,17000.0,58.3906719121952,0.884931797785797,3.40350008010864,11.9,1.57628107389113,4.09
TJK,2007,36.5244206845103,51.7456098615646,51.4038082309231,9.0,16.4733738710912,70.61388397,3719524540.86193,26.514,1945011.0,10.4912525161455,24.3289207281494,12.0471061163549,98.6,54.3515626199313,17000.0,58.9069463348798,0.874031046611047,3.41326999664307,4.07,0.999864709754337,4.06
TJK,2008,36.4077479785991,51.6940200332443,52.4321448985424,9.0,16.0785026807089,68.58421326,5161299725.27673,26.516,1966087.0,10.0313876378449,24.3289207281494,12.0471061163549,98.6,53.7090397042868,17000.0,59.3182331360107,0.864661635014117,3.45983004570007,3.91,1.17502952625861,3.97
TJK,2009,36.3836773567829,51.6411645570296,53.5169334095456,9.0,15.6898484908244,69.63989258,4979472364.4534,26.518,2005435.0,14.9493295869828,24.3289207281494,12.0471061163549,99.0,53.1286729283698,16300.0,59.6811179362984,0.812791239805828,4.0983099937439,4.64,0.988269614044468,3.91
TJK,2010,37.0231805583544,51.5873923389546,54.6737710774507,9.0,15.8190868611098,70.43351746,5642221099.17704,26.52,2054394.0,11.7149786764002,24.3289207281494,12.0471061163549,98.8,52.3609854662872,16300.0,59.9981273213684,0.793421320350429,4.00675010681152,4.81,0.860393730751973,3.8
TJK,2011,37.6621462123957,51.5316073819782,55.9072949414118,9.0,15.9583385532912,62.54403687,6522756255.012,26.521,2102886.0,20.8620599659845,24.3289207281494,9.66276591145652,98.9,51.5470879625174,16300.0,60.1881418985862,0.775125232656454,3.93511009216309,4.86,0.75552183596346,3.75
TJK,2012,38.209938865731,51.4580456107023,57.2598170905973,9.0,16.3726071149575,63.93601608,7633036903.07634,26.545,2155256.0,13.7239416168266,24.3289207281494,9.47098008743719,99.1,50.7541808850027,16300.0,60.3349927452719,0.756290668022731,4.01803016662598,4.9,1.071539226441,3.72
TJK,2013,38.6701621193862,51.3765645988066,58.7076593312375,9.0,16.8170287407166,61.91825485,8448411318.25417,26.589,2213924.0,17.227979498958,24.3289207281494,9.22604111283919,99.0,49.9440890699613,16300.0,60.5271432098208,0.736249302144066,5.29397630691528,5.17,1.15862479740954,3.64
TJK,2014,39.1398835816944,51.3091961215123,60.7089475883735,9.0,17.1308450149634,62.18501282,9112605459.32845,26.655,2274041.0,13.8061178303121,24.3289207281494,7.61766542724491,99.1,49.1554021342488,16300.0,60.6802913328409,0.716785669211769,5.59398889541626,5.23,1.17039912971547,3.63
TJK,2015,39.6006284175129,51.2543846253517,62.2799913538439,9.0,17.5033760400381,62.57888794,8271431485.07484,26.742,2334117.0,15.12279810013,24.3289207281494,10.7329072655156,98.0,48.361204822776,16300.0,60.7331753017178,0.698336887139762,4.96774005889893,5.29,1.28703922361879,3.57
TJK,2016,40.0675334221528,51.2091694319333,63.8780243533396,9.0,17.8465736332263,66.00267029,6992416096.89018,26.851,2394370.0,10.999995056779,24.3289207281494,11.3777438707216,99.3,47.4731043504483,16300.0,60.7416550497082,0.680763624669537,5.73094129562378,5.28,1.82388321791013,3.51
TJK,2017,39.8407408672,51.1603744948517,65.4654225808776,9.0,18.1501471187635,63.15241241,7536402852.85802,26.982,2430881.0,16.6725553532708,24.3289207281494,12.8052915915902,99.3,46.5389793847828,17000.0,60.7364494572167,0.699334932479212,5.54471778869629,5.27,1.73657704104425,3.37
TJK,2018,39.6511508423725,51.1069497567133,67.060544707832,9.0,18.4973823334104,68.41996002,7764999999.45362,27.134,2462153.0,10.4060257460118,24.3289207281494,13.2289696478429,99.3,45.7484471935752,16800.0,60.6510909193858,0.682329652137783,5.38508749008179,11.9,2.22446497859898,3.31
TJK,2019,39.5148786594761,51.0578631655139,68.6646444268319,9.0,18.8679125626028,71.2230072,8300813599.3084,27.309,2492160.0,3.35097997312173,24.3289207281494,13.4323434011968,99.4,44.7662314365854,17000.0,60.4935946256262,0.682139188495121,5.48427629470825,5.27,2.11963811314232,3.23
TJK,2020,39.5289433005234,51.0164974735138,70.2450464730888,9.0,19.2951946529824,67.958992,8133963550.65742,27.506,2520376.0,25.9622384976977,24.3289207281494,15.6258523576585,99.5,44.6950670413561,17000.0,60.2954588429613,0.674502534542465,5.73725271224976,5.15,1.73245815563131,2.83
TJK,2021,39.8297432458001,50.9781067508599,71.8128683622739,9.0,19.6352860924857,65.13356018,8937805347.13963,27.726,2600308.0,40.9685607720177,22.0538564538248,14.9988671924081,99.6,44.3516940509169,34600.0,60.1041285770808,0.928209783292858,5.70163345336914,5.04,2.0443024919004,3.06
TKM,2000,51.6853640481234,50.6164520467954,9.75182899580789,9.0,26.763855646847,50.0068779,2904663310.9825,45.913,1538629.0,0.0241043487143087,24.3289207281494,9.8372582806816,99.6,37.1465317381077,14500.0,58.6892224784771,0.942397420040828,4.32492995262146,7.95,16.4484322926161,11.9
TKM,2002,51.7315446059324,50.6955495646682,10.1493094716234,9.0,26.6394763281917,61.13518524,4462029108.72349,46.362,1640645.0,0.395847234117256,24.3289207281494,14.5026525198939,99.6,36.4938031400499,17500.0,60.3061035147548,1.06665366365058,4.32492995262146,7.84,11.779533694814,12.08
TKM,2003,51.7597663510464,50.7326065315122,10.3501904538974,9.0,26.586600437971,63.6992836,5977440582.80171,46.587,1689372.0,0.811635506558452,24.3289207281494,17.4800101001599,99.6,35.9642704454445,29000.0,61.0567356354735,1.71661422114253,4.32492995262146,7.73,6.93727191176483,11.63
TKM,2004,51.8004203037629,50.7680271426938,10.5507054242121,9.0,26.5981073652014,72.19020081,6838351088.46688,46.812,1733984.0,0.532182258328106,24.3289207281494,20.4565158493633,99.5,35.4303401048608,26000.0,61.7910454684896,1.49943713436802,4.32492995262146,7.83,5.52821998599324,12.05
TKM,2005,51.8815833845225,50.8017505839469,10.7510842040304,9.0,26.7758761406243,73.8278656,8103901996.37024,47.052,1761442.0,0.549040373878426,24.3289207281494,12.0471061163549,99.5,34.6225124110973,26000.0,62.5259463245833,1.47606336172295,4.32492995262146,7.88,3.00255285390155,12.6
TKM,2006,51.9621932931464,50.8334780748638,10.9529185197795,9.0,26.9923821428977,76.42288208,10276674364.8961,47.308,1793121.0,0.610181680680471,24.3289207281494,12.0471061163549,99.8,33.9778156252929,22000.0,63.2526572459026,1.22691106735128,4.32492995262146,8.23,2.28250359478762,12.43
TKM,2007,52.047949311104,50.8630265377204,11.1592066903581,9.0,27.3083582193611,68.99675751,12664165103.1895,47.581,1825094.0,0.632922661928367,24.3289207281494,12.0471061163549,99.6,33.3187115815894,22000.0,63.9810653834844,1.20541736480422,4.32492995262146,8.74,1.57927179414407,11.23
TKM,2008,52.1609776280722,50.8907809480547,11.3740961419786,9.0,27.8278578263935,78.47992706,19271523178.8079,47.868,1851338.0,1.22856308857337,24.3289207281494,12.0471061163549,99.6,32.7103503938483,22000.0,64.6917163592564,1.18832973773563,4.32492995262146,8.94,0.934360502264852,10.11
TKM,2009,52.2192727652848,50.9167964146987,11.6008597025089,10.0,28.1042362115521,70.73177338,20214385964.9123,48.172,1894134.0,1.20061479714807,24.3289207281494,12.0471061163549,99.7,32.0122417329806,22000.0,65.3514056077564,1.16148065553968,4.32492995262146,9.07,0.90365774632142,8.49
TKM,2010,52.2996820296272,50.9405129829017,11.8408188453599,10.0,28.4761945328545,70.99906921,22583157894.7368,48.491,1931941.0,0.970728344840208,24.3289207281494,12.0471061163549,100.0,31.2153747360055,22000.0,65.9249156596019,1.13875113163394,4.32492995262146,9.35,0.89288974660005,7.98
TKM,2011,52.4243634003444,50.9614902443372,12.0941778562765,10.0,29.0349239126509,68.97086334,29233333333.3333,48.825,1961319.0,2.29106089746397,24.3289207281494,12.0471061163549,99.8,30.3289293385085,22000.0,66.3707765944325,1.12169412522899,4.32492995262146,9.62,0.9679632596978,7.85
TKM,2012,52.5292234151941,50.9795998825868,12.3604494286383,10.0,29.547381044661,68.28610992,35164210526.3158,49.175,1996601.0,2.26682263714801,24.3289207281494,12.0471061163549,99.9,29.4564076027507,22000.0,66.6711227449281,1.101872632539,3.04924988746643,9.9,0.944758114137111,7.71
TKM,2013,52.6339610760179,50.9949672867747,12.6387781158896,10.0,30.0356145025985,66.84680176,39197543859.6491,49.541,2032680.0,0.952546259723436,24.3289207281494,12.0471061163549,99.9,28.5331036571088,22000.0,66.821369576187,1.08231497333569,4.32492995262146,10.1,1.22180100222837,7.72
TKM,2014,52.7464098727412,51.0077637535568,12.9280594982231,12.0,30.5544752570215,68.20838928,43524210526.3158,49.921,2067754.0,1.88736301842057,24.3289207281494,12.0471061163549,100.0,27.5869399631646,36500.0,66.8288374385193,1.76520030912768,4.32492995262146,10.3,3.90544311192208,7.91
