indicator,countryiso3code,date,value,country_id,country_name
IQ.CPA.PROP.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2011,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2010,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2009,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2008,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2007,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2006,2.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2018,3.3,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2017,3.2,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2016,3.2,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2015,3.1,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2014,3.1,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2012,2.8,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2011,2.7,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2010,2.4,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2009,2.6,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2007,2.4,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2006,2.5,CI,Cote d'Ivoire
IQ.CPA.PUBS.XQ,CIV,2005,2.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2019,4.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2017,3.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2016,3.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2012,3.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2011,3.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2008,2.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2007,2.0,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2006,2.5,CI,Cote d'Ivoire
IQ.CPA.FINQ.XQ,CIV,2005,2.5,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2019,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2017,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2016,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2015,3.33333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2014,3.33333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2013,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2012,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2011,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2010,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2009,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2008,3.3,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2007,3.16666666666667,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2006,3.16666666666667,CI,Cote d'Ivoire
IQ.CPA.STRC.XQ,CIV,2005,3.16666666666667,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2021,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2020,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2019,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2018,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2013,2.5,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2010,2.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2009,2.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2008,2.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2007,2.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2006,2.0,CI,Cote d'Ivoire
IQ.CPA.PADM.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2021,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2020,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2019,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2018,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2015,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2014,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2013,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2007,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2006,2.5,CI,Cote d'Ivoire
IQ.CPA.PROT.XQ,CIV,2005,2.5,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2019,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2018,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2017,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2016,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2015,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2014,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2013,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2012,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2011,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2010,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2009,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2008,4.0,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2007,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2006,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAD.XQ,CIV,2005,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2018,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2010,2.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2007,2.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2006,2.0,CI,Cote d'Ivoire
IQ.CPA.TRAN.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2021,95.2014617919922,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2020,91.6263885498047,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2019,95.9848403930664,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2018,94.6153182983398,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2017,93.5346984863281,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2016,93.4200668334961,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2015,94.1091766357422,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2014,92.8870468139648,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2013,89.3996276855469,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2012,87.0432891845703,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2011,93.3094482421875,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2010,93.0191802978516,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2009,91.4072418212891,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2008,94.1423721313477,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2007,95.8434219360352,CI,Cote d'Ivoire
SE.XPD.CTOT.ZS,CIV,2006,96.9286270141602,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2021,3.76207662,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2020,3.62327886,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2019,3.18916845,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2018,3.0916779,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2017,3.24693036,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2016,3.32101274,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2015,3.2198832,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2014,3.7310183,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2013,3.71773791,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2012,4.4273715,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2011,4.39700699,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2010,4.57494831,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2009,4.63971424,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2008,4.1387105,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2007,4.19379663,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2006,3.92861462,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2005,3.96639085,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2004,4.02148724,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2003,3.95147705,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2002,3.92374444,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2001,3.98514533,CI,Cote d'Ivoire
SH.XPD.CHEX.GD.ZS,CIV,2000,4.00220871,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2021,207.409694084665,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2020,180.792440781621,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2019,159.521951619543,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2018,145.233662611182,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2017,145.949151658866,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2016,145.226881696711,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2015,137.830415049082,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2014,148.933085127025,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2013,134.104527299192,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2012,147.564065616531,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2011,135.214240722147,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2010,151.497758489092,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2009,146.54419087276,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2008,127.194295252565,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2007,122.524304158578,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2006,112.573547899513,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2005,110.776245108605,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2004,109.644112822423,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2003,106.609710346784,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2002,106.33146863578,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2001,108.802928993354,CI,Cote d'Ivoire
SH.XPD.CHEX.PP.CD,CIV,2000,109.094512844925,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2021,20.9963038205128,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2020,20.5738024943085,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2019,19.0476721988887,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2018,19.2748278273806,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2017,19.2505134817876,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2016,17.6694307998743,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2015,16.7417116291801,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2014,14.6906998099912,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2013,14.3175686042922,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2012,13.6834555407143,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2011,13.168148828706,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2010,13.0878719593805,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2009,12.699282868801,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2008,12.0323122094594,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2007,12.1552083745954,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2006,10.149368807964,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2005,8.85463546639546,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2004,9.48303011983717,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2003,9.02565648575852,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2002,9.64154520466678,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2001,9.44431281617056,CI,Cote d'Ivoire
FS.AST.PRVT.GD.ZS,CIV,2000,9.76197487157275,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2021,42.2668457,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2020,36.75761032,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2019,30.20500565,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2018,29.06596375,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2017,28.72467422,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2016,25.68556023,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2015,24.98393059,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2014,20.84157753,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2013,19.57717896,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2012,16.85137749,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2011,13.18704987,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2010,18.36027718,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2009,18.04951096,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2008,16.41953278,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2007,16.20634651,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2006,14.19835758,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2005,13.3393364,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2004,13.92349815,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2003,13.04556465,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2002,13.84633636,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2001,12.79208946,CI,Cote d'Ivoire
SH.XPD.GHED.CH.ZS,CIV,2000,14.66436768,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2021,1.59011114,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2020,1.33183074,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2019,0.96328849,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2018,0.89862597,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2017,0.93267012,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2016,0.85302079,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2015,0.80445331,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2014,0.77760309,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2013,0.7278282,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2012,0.74607307,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2011,0.57983553,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2010,0.83997321,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2009,0.83744568,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2008,0.67955697,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2007,0.67966127,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2006,0.5577988,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2005,0.52909023,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2004,0.5599317,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2003,0.5154925,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2002,0.54329485,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2001,0.50978333,CI,Cote d'Ivoire
SH.XPD.GHED.GD.ZS,CIV,2000,0.58689862,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2021,7.77389526,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2020,6.53835297,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2019,5.60127592,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2018,5.11727667,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2017,5.15028763,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2016,4.85199261,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2015,4.8747077,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2014,5.11125422,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2013,4.58988285,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2012,4.62200308,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2011,4.39369249,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2010,5.80678844,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2009,5.82132435,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2008,4.65788126,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2007,4.57922173,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2006,3.85718441,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2005,3.89134884,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2004,4.14515257,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2003,4.06708717,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2002,4.14795876,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2001,4.45654726,CI,Cote d'Ivoire
SH.XPD.GHED.GE.ZS,CIV,2000,4.55759859,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2021,44.38304901,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2020,49.698349,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2019,56.79614258,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2018,58.65667725,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2017,58.24119949,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2016,59.38405609,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2015,61.9337883,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2014,65.6867218,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2013,71.71278381,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2012,67.49612427,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2011,74.62193298,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2010,71.43956757,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2009,72.02121735,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2008,70.81867218,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2007,74.50507355,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2006,81.98959351,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2005,82.69470215,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2004,82.87774658,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2003,81.98117065,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2002,84.12621307,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2001,85.40129089,CI,Cote d'Ivoire
SH.XPD.PVTD.CH.ZS,CIV,2000,83.54232025,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2021,92.0547474991015,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2020,89.8508657968692,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2019,90.6023187900711,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2018,85.1892358524888,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2017,85.0025362088416,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2016,86.2416082635818,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2015,85.3635939022932,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2014,97.8292682273563,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2013,96.1700948959932,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2012,99.6000249390786,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2011,100.899476153763,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2010,108.229345556488,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2009,105.542912224057,CI,Cote d'Ivoire
